created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-06-08T10:40:28+00:00,60113,25.6,,,,,,
2024-06-08T10:40:29+00:00,60114,,57.4,,,,,
2024-06-08T10:40:30+00:00,60115,,,533.8,,,,
2024-06-08T10:40:45+00:00,60116,25.6,,,,,,
2024-06-08T10:40:46+00:00,60117,,56.8,,,,,
2024-06-08T10:40:47+00:00,60118,,,533.4,,,,
2024-06-08T10:41:02+00:00,60119,25.5,,,,,,
2024-06-08T10:41:03+00:00,60120,,56.4,,,,,
2024-06-08T10:41:04+00:00,60121,,,533.1,,,,
2024-06-08T10:41:20+00:00,60122,25.5,,,,,,
2024-06-08T10:41:21+00:00,60123,,56.4,,,,,
2024-06-08T10:41:22+00:00,60124,,,530.8,,,,
2024-06-08T10:41:37+00:00,60125,25.5,,,,,,
2024-06-08T10:41:38+00:00,60126,,56.4,,,,,
2024-06-08T10:41:39+00:00,60127,,,530.1,,,,
2024-06-08T10:41:54+00:00,60128,25.5,,,,,,
2024-06-08T10:41:55+00:00,60129,,56.4,,,,,
2024-06-08T10:41:56+00:00,60130,,,528.5,,,,
2024-06-08T10:42:11+00:00,60131,25.4,,,,,,
2024-06-08T10:42:12+00:00,60132,,56.5,,,,,
2024-06-08T10:42:14+00:00,60133,,,526.7,,,,
2024-06-08T10:42:29+00:00,60134,25.4,,,,,,
2024-06-08T10:42:30+00:00,60135,,56.5,,,,,
2024-06-08T10:42:31+00:00,60136,,,526.3,,,,
2024-06-08T10:42:46+00:00,60137,25.4,,,,,,
2024-06-08T10:42:47+00:00,60138,,56.4,,,,,
2024-06-08T10:42:48+00:00,60139,,,525.2,,,,
2024-06-08T10:43:03+00:00,60140,25.4,,,,,,
2024-06-08T10:43:04+00:00,60141,,56.6,,,,,
2024-06-08T10:43:05+00:00,60142,,,525.4,,,,
2024-06-08T10:43:20+00:00,60143,25.4,,,,,,
2024-06-08T10:43:22+00:00,60144,,56.6,,,,,
2024-06-08T10:43:23+00:00,60145,,,521.8,,,,
2024-06-08T10:43:38+00:00,60146,25.4,,,,,,
2024-06-08T10:43:39+00:00,60147,,56.7,,,,,
2024-06-08T10:43:40+00:00,60148,,,520.6,,,,
2024-06-08T10:43:55+00:00,60149,25.3,,,,,,
2024-06-08T10:43:56+00:00,60150,,56.8,,,,,
2024-06-08T10:43:57+00:00,60151,,,519.2,,,,
2024-06-08T10:44:12+00:00,60152,25.4,,,,,,
2024-06-08T10:44:13+00:00,60153,,56.9,,,,,
2024-06-08T10:44:14+00:00,60154,,,520.0,,,,
2024-06-08T10:44:29+00:00,60155,25.3,,,,,,
2024-06-08T10:44:31+00:00,60156,,57.0,,,,,
2024-06-08T10:44:32+00:00,60157,,,520.1,,,,
2024-06-08T10:44:47+00:00,60158,25.3,,,,,,
2024-06-08T10:44:48+00:00,60159,,57.0,,,,,
2024-06-08T10:44:49+00:00,60160,,,521.2,,,,
2024-06-08T10:45:04+00:00,60161,25.4,,,,,,
2024-06-08T10:45:05+00:00,60162,,57.1,,,,,
2024-06-08T10:45:06+00:00,60163,,,521.6,,,,
2024-06-08T10:45:21+00:00,60164,25.4,,,,,,
2024-06-08T10:45:22+00:00,60165,,57.1,,,,,
2024-06-08T10:45:23+00:00,60166,,,524.2,,,,
2024-06-08T10:45:39+00:00,60167,25.4,,,,,,
2024-06-08T10:45:40+00:00,60168,,57.0,,,,,
2024-06-08T10:45:41+00:00,60169,,,526.4,,,,
2024-06-08T10:45:56+00:00,60170,25.4,,,,,,
2024-06-08T10:45:57+00:00,60171,,57.1,,,,,
2024-06-08T10:45:58+00:00,60172,,,528.4,,,,
2024-06-08T10:46:13+00:00,60173,25.4,,,,,,
2024-06-08T10:46:14+00:00,60174,,57.0,,,,,
2024-06-08T10:46:15+00:00,60175,,,529.0,,,,
2024-06-08T10:46:30+00:00,60176,25.4,,,,,,
2024-06-08T10:46:31+00:00,60177,,57.1,,,,,
2024-06-08T10:46:32+00:00,60178,,,529.3,,,,
2024-06-08T10:46:48+00:00,60179,25.4,,,,,,
2024-06-08T10:46:49+00:00,60180,,57.2,,,,,
2024-06-08T10:46:50+00:00,60181,,,528.6,,,,
2024-06-08T10:47:05+00:00,60182,25.4,,,,,,
2024-06-08T10:47:06+00:00,60183,,57.4,,,,,
2024-06-08T10:47:07+00:00,60184,,,527.4,,,,
2024-06-08T10:47:22+00:00,60185,25.4,,,,,,
2024-06-08T10:47:23+00:00,60186,,57.5,,,,,
2024-06-08T10:47:24+00:00,60187,,,525.9,,,,
2024-06-08T10:47:39+00:00,60188,25.4,,,,,,
2024-06-08T10:47:40+00:00,60189,,56.6,,,,,
2024-06-08T10:47:41+00:00,60190,,,523.2,,,,
2024-06-08T10:47:57+00:00,60191,25.4,,,,,,
2024-06-08T10:47:58+00:00,60192,,56.8,,,,,
2024-06-08T10:47:59+00:00,60193,,,523.9,,,,
2024-06-08T10:48:14+00:00,60194,25.4,,,,,,
2024-06-08T10:48:15+00:00,60195,,56.9,,,,,
2024-06-08T10:48:16+00:00,60196,,,523.0,,,,
2024-06-08T10:48:31+00:00,60197,25.3,,,,,,
2024-06-08T10:48:32+00:00,60198,,57.0,,,,,
2024-06-08T10:48:33+00:00,60199,,,522.3,,,,
2024-06-08T10:48:48+00:00,60200,25.4,,,,,,
2024-06-08T10:48:49+00:00,60201,,57.1,,,,,
2024-06-08T10:48:51+00:00,60202,,,521.4,,,,
2024-06-08T10:49:06+00:00,60203,25.3,,,,,,
2024-06-08T10:49:07+00:00,60204,,57.2,,,,,
2024-06-08T10:49:08+00:00,60205,,,519.9,,,,
2024-06-08T10:49:23+00:00,60206,25.4,,,,,,
2024-06-08T10:49:24+00:00,60207,,57.3,,,,,
2024-06-08T10:49:25+00:00,60208,,,522.1,,,,
2024-06-08T10:49:40+00:00,60209,25.4,,,,,,
2024-06-08T10:49:41+00:00,60210,,57.4,,,,,
2024-06-08T10:49:42+00:00,60211,,,523.1,,,,
2024-06-08T10:49:57+00:00,60212,25.4,,,,,,
2024-06-08T10:49:58+00:00,60213,,57.4,,,,,
2024-06-08T10:50:00+00:00,60214,,,525.3,,,,
2024-06-08T10:50:15+00:00,60215,25.4,,,,,,
2024-06-08T10:50:16+00:00,60216,,57.5,,,,,
2024-06-08T10:50:17+00:00,60217,,,527.8,,,,
2024-06-08T10:50:32+00:00,60218,25.4,,,,,,
2024-06-08T10:50:33+00:00,60219,,57.5,,,,,
2024-06-08T10:50:34+00:00,60220,,,531.0,,,,
2024-06-08T10:50:49+00:00,60221,25.4,,,,,,
2024-06-08T10:50:50+00:00,60222,,57.3,,,,,
2024-06-08T10:50:51+00:00,60223,,,530.9,,,,
2024-06-08T10:51:06+00:00,60224,25.4,,,,,,
2024-06-08T10:51:07+00:00,60225,,57.2,,,,,
2024-06-08T10:51:09+00:00,60226,,,530.6,,,,
2024-06-08T10:51:24+00:00,60227,25.4,,,,,,
2024-06-08T10:51:25+00:00,60228,,57.2,,,,,
2024-06-08T10:51:26+00:00,60229,,,530.5,,,,
2024-06-08T10:51:41+00:00,60230,25.4,,,,,,
2024-06-08T10:51:42+00:00,60231,,57.2,,,,,
2024-06-08T10:51:43+00:00,60232,,,527.2,,,,
2024-06-08T10:51:58+00:00,60233,25.3,,,,,,
2024-06-08T10:51:59+00:00,60234,,57.3,,,,,
2024-06-08T10:52:00+00:00,60235,,,526.3,,,,
2024-06-08T10:52:15+00:00,60236,25.3,,,,,,
2024-06-08T10:52:16+00:00,60237,,57.3,,,,,
2024-06-08T10:52:18+00:00,60238,,,522.4,,,,
2024-06-08T10:52:33+00:00,60239,25.3,,,,,,
2024-06-08T10:52:34+00:00,60240,,57.2,,,,,
2024-06-08T10:52:35+00:00,60241,,,520.3,,,,
2024-06-08T10:52:50+00:00,60242,25.3,,,,,,
2024-06-08T10:52:51+00:00,60243,,57.3,,,,,
2024-06-08T10:52:52+00:00,60244,,,519.1,,,,
2024-06-08T10:53:07+00:00,60245,25.3,,,,,,
2024-06-08T10:53:08+00:00,60246,,57.3,,,,,
2024-06-08T10:53:09+00:00,60247,,,517.5,,,,
2024-06-08T10:53:24+00:00,60248,25.3,,,,,,
2024-06-08T10:53:25+00:00,60249,,57.4,,,,,
2024-06-08T10:53:27+00:00,60250,,,518.6,,,,
2024-06-08T10:53:42+00:00,60251,25.3,,,,,,
2024-06-08T10:53:43+00:00,60252,,57.1,,,,,
2024-06-08T10:53:44+00:00,60253,,,517.4,,,,
2024-06-08T10:53:59+00:00,60254,25.2,,,,,,
2024-06-08T10:54:00+00:00,60255,,57.2,,,,,
2024-06-08T10:54:01+00:00,60256,,,517.4,,,,
2024-06-08T10:54:16+00:00,60257,25.2,,,,,,
2024-06-08T10:54:17+00:00,60258,,57.2,,,,,
2024-06-08T10:54:18+00:00,60259,,,518.2,,,,
2024-06-08T10:54:33+00:00,60260,25.2,,,,,,
2024-06-08T10:54:35+00:00,60261,,57.3,,,,,
2024-06-08T10:54:36+00:00,60262,,,517.6,,,,
2024-06-08T10:54:51+00:00,60263,25.2,,,,,,
2024-06-08T10:54:52+00:00,60264,,57.3,,,,,
2024-06-08T10:54:53+00:00,60265,,,516.5,,,,
2024-06-08T10:55:08+00:00,60266,25.2,,,,,,
2024-06-08T10:55:09+00:00,60267,,57.4,,,,,
2024-06-08T10:55:10+00:00,60268,,,517.2,,,,
2024-06-08T10:55:25+00:00,60269,25.2,,,,,,
2024-06-08T10:55:26+00:00,60270,,57.5,,,,,
2024-06-08T10:55:27+00:00,60271,,,517.4,,,,
2024-06-08T10:55:43+00:00,60272,25.2,,,,,,
2024-06-08T10:55:44+00:00,60273,,57.5,,,,,
2024-06-08T10:55:45+00:00,60274,,,518.2,,,,
2024-06-08T10:56:00+00:00,60275,25.2,,,,,,
2024-06-08T10:56:01+00:00,60276,,57.5,,,,,
2024-06-08T10:56:02+00:00,60277,,,520.0,,,,
2024-06-08T10:56:17+00:00,60278,25.2,,,,,,
2024-06-08T10:56:18+00:00,60279,,57.5,,,,,
2024-06-08T10:56:19+00:00,60280,,,520.5,,,,
2024-06-08T10:56:34+00:00,60281,25.2,,,,,,
2024-06-08T10:56:35+00:00,60282,,57.5,,,,,
2024-06-08T10:56:36+00:00,60283,,,520.7,,,,
2024-06-08T10:56:52+00:00,60284,25.2,,,,,,
2024-06-08T10:56:53+00:00,60285,,57.6,,,,,
2024-06-08T10:56:54+00:00,60286,,,520.8,,,,
2024-06-08T10:57:09+00:00,60287,25.2,,,,,,
2024-06-08T10:57:10+00:00,60288,,57.7,,,,,
2024-06-08T10:57:11+00:00,60289,,,521.7,,,,
2024-06-08T10:57:26+00:00,60290,25.2,,,,,,
2024-06-08T10:57:27+00:00,60291,,57.8,,,,,
2024-06-08T10:57:28+00:00,60292,,,522.5,,,,
2024-06-08T10:57:43+00:00,60293,25.2,,,,,,
2024-06-08T10:57:44+00:00,60294,,57.9,,,,,
2024-06-08T10:57:45+00:00,60295,,,522.4,,,,
2024-06-08T10:58:01+00:00,60296,25.2,,,,,,
2024-06-08T10:58:02+00:00,60297,,58.1,,,,,
2024-06-08T10:58:03+00:00,60298,,,522.6,,,,
2024-06-08T10:58:18+00:00,60299,25.2,,,,,,
2024-06-08T10:58:19+00:00,60300,,58.0,,,,,
2024-06-08T10:58:20+00:00,60301,,,522.9,,,,
2024-06-08T10:58:35+00:00,60302,25.2,,,,,,
2024-06-08T10:58:36+00:00,60303,,57.9,,,,,
2024-06-08T10:58:37+00:00,60304,,,522.7,,,,
2024-06-08T10:58:52+00:00,60305,25.2,,,,,,
2024-06-08T10:58:53+00:00,60306,,58.0,,,,,
2024-06-08T10:58:54+00:00,60307,,,522.9,,,,
2024-06-08T10:59:10+00:00,60308,25.2,,,,,,
2024-06-08T10:59:11+00:00,60309,,58.0,,,,,
2024-06-08T10:59:12+00:00,60310,,,521.2,,,,
2024-06-08T10:59:27+00:00,60311,25.2,,,,,,
2024-06-08T10:59:28+00:00,60312,,57.9,,,,,
2024-06-08T10:59:29+00:00,60313,,,521.3,,,,
2024-06-08T10:59:44+00:00,60314,25.2,,,,,,
2024-06-08T10:59:45+00:00,60315,,57.8,,,,,
2024-06-08T10:59:46+00:00,60316,,,522.5,,,,
2024-06-08T11:00:01+00:00,60317,25.2,,,,,,
2024-06-08T11:00:03+00:00,60318,,57.8,,,,,
2024-06-08T11:00:04+00:00,60319,,,522.9,,,,
2024-06-08T11:00:19+00:00,60320,25.1,,,,,,
2024-06-08T11:00:20+00:00,60321,,58.0,,,,,
2024-06-08T11:00:21+00:00,60322,,,522.4,,,,
2024-06-08T11:00:36+00:00,60323,25.1,,,,,,
2024-06-08T11:00:37+00:00,60324,,58.0,,,,,
2024-06-08T11:00:38+00:00,60325,,,521.6,,,,
2024-06-08T11:00:53+00:00,60326,25.1,,,,,,
2024-06-08T11:00:54+00:00,60327,,58.1,,,,,
2024-06-08T11:00:55+00:00,60328,,,521.3,,,,
2024-06-08T11:01:10+00:00,60329,25.1,,,,,,
2024-06-08T11:01:12+00:00,60330,,58.1,,,,,
2024-06-08T11:01:13+00:00,60331,,,521.7,,,,
2024-06-08T11:01:28+00:00,60332,25.1,,,,,,
2024-06-08T11:01:29+00:00,60333,,58.1,,,,,
2024-06-08T11:01:30+00:00,60334,,,521.2,,,,
2024-06-08T11:01:45+00:00,60335,25.1,,,,,,
2024-06-08T11:01:46+00:00,60336,,58.3,,,,,
2024-06-08T11:01:47+00:00,60337,,,521.0,,,,
2024-06-08T11:02:02+00:00,60338,25.1,,,,,,
2024-06-08T11:02:03+00:00,60339,,58.1,,,,,
2024-06-08T11:02:04+00:00,60340,,,519.3,,,,
2024-06-08T11:02:20+00:00,60341,25.1,,,,,,
2024-06-08T11:02:21+00:00,60342,,58.0,,,,,
2024-06-08T11:02:22+00:00,60343,,,519.1,,,,
2024-06-08T11:02:37+00:00,60344,25.1,,,,,,
2024-06-08T11:02:38+00:00,60345,,58.1,,,,,
2024-06-08T11:02:39+00:00,60346,,,519.5,,,,
2024-06-08T11:02:55+00:00,60347,25.1,,,,,,
2024-06-08T11:02:56+00:00,60348,,,519.6,,,,
2024-06-08T11:03:11+00:00,60349,25.1,,,,,,
2024-06-08T11:03:12+00:00,60350,,58.2,,,,,
2024-06-08T11:03:13+00:00,60351,,,520.2,,,,
2024-06-08T11:03:29+00:00,60352,25.1,,,,,,
2024-06-08T11:03:30+00:00,60353,,58.3,,,,,
2024-06-08T11:03:31+00:00,60354,,,520.1,,,,
2024-06-08T11:03:46+00:00,60355,25.2,,,,,,
2024-06-08T11:03:47+00:00,60356,,58.4,,,,,
2024-06-08T11:03:48+00:00,60357,,,519.4,,,,
2024-06-08T11:04:03+00:00,60358,25.2,,,,,,
2024-06-08T11:04:04+00:00,60359,,58.3,,,,,
2024-06-08T11:04:05+00:00,60360,,,519.7,,,,
2024-06-08T11:04:20+00:00,60361,25.2,,,,,,
2024-06-08T11:04:21+00:00,60362,,58.2,,,,,
2024-06-08T11:04:22+00:00,60363,,,520.4,,,,
2024-06-08T11:04:38+00:00,60364,25.2,,,,,,
2024-06-08T11:04:39+00:00,60365,,58.2,,,,,
2024-06-08T11:04:40+00:00,60366,,,519.5,,,,
2024-06-08T11:04:55+00:00,60367,25.2,,,,,,
2024-06-08T11:04:56+00:00,60368,,58.1,,,,,
2024-06-08T11:04:57+00:00,60369,,,519.3,,,,
2024-06-08T11:05:12+00:00,60370,25.2,,,,,,
2024-06-08T11:05:13+00:00,60371,,58.1,,,,,
2024-06-08T11:05:14+00:00,60372,,,518.1,,,,
2024-06-08T11:05:29+00:00,60373,25.2,,,,,,
2024-06-08T11:05:30+00:00,60374,,58.1,,,,,
2024-06-08T11:05:31+00:00,60375,,,516.8,,,,
2024-06-08T11:05:47+00:00,60376,25.2,,,,,,
2024-06-08T11:05:48+00:00,60377,,58.1,,,,,
2024-06-08T11:05:49+00:00,60378,,,514.4,,,,
2024-06-08T11:06:04+00:00,60379,25.2,,,,,,
2024-06-08T11:06:05+00:00,60380,,58.1,,,,,
2024-06-08T11:06:06+00:00,60381,,,514.0,,,,
2024-06-08T11:06:21+00:00,60382,25.2,,,,,,
2024-06-08T11:06:22+00:00,60383,,58.1,,,,,
2024-06-08T11:06:23+00:00,60384,,,513.4,,,,
2024-06-08T11:06:38+00:00,60385,25.2,,,,,,
2024-06-08T11:06:39+00:00,60386,,58.1,,,,,
2024-06-08T11:06:41+00:00,60387,,,513.1,,,,
2024-06-08T11:06:56+00:00,60388,25.2,,,,,,
2024-06-08T11:06:57+00:00,60389,,58.2,,,,,
2024-06-08T11:06:58+00:00,60390,,,513.6,,,,
2024-06-08T11:07:13+00:00,60391,25.2,,,,,,
2024-06-08T11:07:14+00:00,60392,,58.1,,,,,
2024-06-08T11:07:15+00:00,60393,,,512.2,,,,
2024-06-08T11:07:30+00:00,60394,25.2,,,,,,
2024-06-08T11:07:31+00:00,60395,,58.1,,,,,
2024-06-08T11:07:32+00:00,60396,,,512.7,,,,
2024-06-08T11:07:47+00:00,60397,25.2,,,,,,
2024-06-08T11:07:48+00:00,60398,,58.1,,,,,
2024-06-08T11:07:50+00:00,60399,,,512.3,,,,
2024-06-08T11:08:05+00:00,60400,25.3,,,,,,
2024-06-08T11:08:06+00:00,60401,,58.1,,,,,
2024-06-08T11:08:07+00:00,60402,,,513.3,,,,
2024-06-08T11:08:22+00:00,60403,25.3,,,,,,
2024-06-08T11:08:23+00:00,60404,,58.1,,,,,
2024-06-08T11:08:24+00:00,60405,,,512.8,,,,
2024-06-08T11:08:39+00:00,60406,25.3,,,,,,
2024-06-08T11:08:40+00:00,60407,,58.0,,,,,
2024-06-08T11:08:41+00:00,60408,,,513.8,,,,
2024-06-08T11:08:56+00:00,60409,25.3,,,,,,
2024-06-08T11:08:57+00:00,60410,,58.0,,,,,
2024-06-08T11:08:59+00:00,60411,,,516.5,,,,
2024-06-08T11:09:14+00:00,60412,25.3,,,,,,
2024-06-08T11:09:15+00:00,60413,,58.0,,,,,
2024-06-08T11:09:16+00:00,60414,,,517.4,,,,
2024-06-08T11:09:31+00:00,60415,25.4,,,,,,
2024-06-08T11:09:32+00:00,60416,,58.1,,,,,
2024-06-08T11:09:33+00:00,60417,,,517.5,,,,
2024-06-08T11:09:48+00:00,60418,25.4,,,,,,
2024-06-08T11:09:49+00:00,60419,,58.1,,,,,
2024-06-08T11:09:50+00:00,60420,,,517.2,,,,
2024-06-08T11:10:05+00:00,60421,25.4,,,,,,
2024-06-08T11:10:06+00:00,60422,,58.1,,,,,
2024-06-08T11:10:08+00:00,60423,,,520.5,,,,
2024-06-08T11:10:23+00:00,60424,25.4,,,,,,
2024-06-08T11:10:24+00:00,60425,,58.0,,,,,
2024-06-08T11:10:25+00:00,60426,,,523.6,,,,
2024-06-08T11:10:40+00:00,60427,25.4,,,,,,
2024-06-08T11:10:41+00:00,60428,,58.0,,,,,
2024-06-08T11:10:42+00:00,60429,,,526.9,,,,
2024-06-08T11:10:57+00:00,60430,25.4,,,,,,
2024-06-08T11:10:58+00:00,60431,,57.9,,,,,
2024-06-08T11:10:59+00:00,60432,,,532.5,,,,
2024-06-08T11:11:14+00:00,60433,25.4,,,,,,
2024-06-08T11:11:15+00:00,60434,,58.0,,,,,
2024-06-08T11:11:17+00:00,60435,,,531.5,,,,
2024-06-08T11:11:32+00:00,60436,25.4,,,,,,
2024-06-08T11:11:33+00:00,60437,,57.9,,,,,
2024-06-08T11:11:34+00:00,60438,,,530.4,,,,
2024-06-08T11:11:49+00:00,60439,25.4,,,,,,
2024-06-08T11:11:50+00:00,60440,,57.9,,,,,
2024-06-08T11:11:51+00:00,60441,,,530.0,,,,
2024-06-08T11:12:06+00:00,60442,25.4,,,,,,
2024-06-08T11:12:07+00:00,60443,,57.9,,,,,
2024-06-08T11:12:08+00:00,60444,,,531.0,,,,
2024-06-08T11:12:23+00:00,60445,25.4,,,,,,
2024-06-08T11:12:24+00:00,60446,,57.8,,,,,
2024-06-08T11:12:26+00:00,60447,,,533.2,,,,
2024-06-08T11:12:41+00:00,60448,25.4,,,,,,
2024-06-08T11:12:42+00:00,60449,,57.9,,,,,
2024-06-08T11:12:43+00:00,60450,,,533.2,,,,
2024-06-08T11:12:58+00:00,60451,25.4,,,,,,
2024-06-08T11:12:59+00:00,60452,,57.8,,,,,
2024-06-08T11:13:00+00:00,60453,,,534.0,,,,
2024-06-08T11:13:15+00:00,60454,25.4,,,,,,
2024-06-08T11:13:16+00:00,60455,,57.8,,,,,
2024-06-08T11:13:17+00:00,60456,,,534.1,,,,
2024-06-08T11:13:32+00:00,60457,25.4,,,,,,
2024-06-08T11:13:33+00:00,60458,,57.9,,,,,
2024-06-08T11:13:35+00:00,60459,,,534.3,,,,
2024-06-08T11:13:50+00:00,60460,25.4,,,,,,
2024-06-08T11:13:51+00:00,60461,,57.9,,,,,
2024-06-08T11:13:52+00:00,60462,,,536.8,,,,
2024-06-08T11:14:07+00:00,60463,25.4,,,,,,
2024-06-08T11:14:08+00:00,60464,,57.9,,,,,
2024-06-08T11:14:09+00:00,60465,,,538.1,,,,
2024-06-08T11:14:24+00:00,60466,25.4,,,,,,
2024-06-08T11:14:25+00:00,60467,,57.9,,,,,
2024-06-08T11:14:26+00:00,60468,,,540.0,,,,
2024-06-08T11:14:41+00:00,60469,25.5,,,,,,
2024-06-08T11:14:42+00:00,60470,,57.8,,,,,
2024-06-08T11:14:44+00:00,60471,,,538.9,,,,
2024-06-08T11:14:59+00:00,60472,25.5,,,,,,
2024-06-08T11:15:00+00:00,60473,,57.8,,,,,
2024-06-08T11:15:01+00:00,60474,,,538.1,,,,
2024-06-08T11:15:16+00:00,60475,25.4,,,,,,
2024-06-08T11:15:17+00:00,60476,,57.8,,,,,
2024-06-08T11:15:18+00:00,60477,,,538.5,,,,
2024-06-08T11:15:33+00:00,60478,25.5,,,,,,
2024-06-08T11:15:34+00:00,60479,,57.8,,,,,
2024-06-08T11:15:35+00:00,60480,,,537.7,,,,
2024-06-08T11:15:51+00:00,60481,25.5,,,,,,
2024-06-08T11:15:52+00:00,60482,,57.8,,,,,
2024-06-08T11:15:53+00:00,60483,,,540.3,,,,
2024-06-08T11:16:08+00:00,60484,25.5,,,,,,
2024-06-08T11:16:09+00:00,60485,,57.9,,,,,
2024-06-08T11:16:10+00:00,60486,,,540.5,,,,
2024-06-08T11:16:25+00:00,60487,25.5,,,,,,
2024-06-08T11:16:26+00:00,60488,,57.8,,,,,
2024-06-08T11:16:27+00:00,60489,,,541.1,,,,
2024-06-08T11:16:42+00:00,60490,25.5,,,,,,
2024-06-08T11:16:43+00:00,60491,,57.8,,,,,
2024-06-08T11:16:44+00:00,60492,,,539.4,,,,
2024-06-08T11:17:00+00:00,60493,25.5,,,,,,
2024-06-08T11:17:01+00:00,60494,,57.8,,,,,
2024-06-08T11:17:02+00:00,60495,,,538.3,,,,
2024-06-08T11:17:17+00:00,60496,25.5,,,,,,
2024-06-08T11:17:18+00:00,60497,,57.8,,,,,
2024-06-08T11:17:19+00:00,60498,,,537.6,,,,
2024-06-08T11:17:34+00:00,60499,25.5,,,,,,
2024-06-08T11:17:35+00:00,60500,,57.8,,,,,
2024-06-08T11:17:36+00:00,60501,,,536.9,,,,
2024-06-08T11:17:51+00:00,60502,25.5,,,,,,
2024-06-08T11:17:52+00:00,60503,,57.8,,,,,
2024-06-08T11:17:53+00:00,60504,,,536.3,,,,
2024-06-08T11:18:09+00:00,60505,25.5,,,,,,
2024-06-08T11:18:10+00:00,60506,,57.8,,,,,
2024-06-08T11:18:11+00:00,60507,,,535.3,,,,
2024-06-08T11:18:26+00:00,60508,25.5,,,,,,
2024-06-08T11:18:27+00:00,60509,,57.8,,,,,
2024-06-08T11:18:28+00:00,60510,,,535.9,,,,
2024-06-08T11:18:43+00:00,60511,25.5,,,,,,
2024-06-08T11:18:44+00:00,60512,,57.8,,,,,
2024-06-08T11:18:45+00:00,60513,,,535.2,,,,
2024-06-08T11:19:00+00:00,60514,25.5,,,,,,
2024-06-08T11:19:01+00:00,60515,,57.8,,,,,
2024-06-08T11:19:02+00:00,60516,,,535.8,,,,
2024-06-08T11:19:18+00:00,60517,25.5,,,,,,
2024-06-08T11:19:19+00:00,60518,,57.8,,,,,
2024-06-08T11:19:20+00:00,60519,,,535.1,,,,
2024-06-08T11:19:35+00:00,60520,25.5,,,,,,
2024-06-08T11:19:36+00:00,60521,,57.8,,,,,
2024-06-08T11:19:37+00:00,60522,,,535.7,,,,
2024-06-08T11:19:52+00:00,60523,25.5,,,,,,
2024-06-08T11:19:53+00:00,60524,,57.8,,,,,
2024-06-08T11:19:54+00:00,60525,,,534.7,,,,
2024-06-08T11:20:09+00:00,60526,25.5,,,,,,
2024-06-08T11:20:10+00:00,60527,,57.8,,,,,
2024-06-08T11:20:11+00:00,60528,,,534.4,,,,
2024-06-08T11:20:27+00:00,60529,25.5,,,,,,
2024-06-08T11:20:28+00:00,60530,,57.8,,,,,
2024-06-08T11:20:29+00:00,60531,,,534.2,,,,
2024-06-08T11:20:44+00:00,60532,25.5,,,,,,
2024-06-08T11:20:45+00:00,60533,,57.7,,,,,
2024-06-08T11:20:46+00:00,60534,,,532.9,,,,
2024-06-08T11:21:01+00:00,60535,25.5,,,,,,
2024-06-08T11:21:02+00:00,60536,,57.6,,,,,
2024-06-08T11:21:03+00:00,60537,,,532.8,,,,
2024-06-08T11:21:18+00:00,60538,25.5,,,,,,
2024-06-08T11:21:19+00:00,60539,,57.7,,,,,
2024-06-08T11:21:20+00:00,60540,,,532.8,,,,
2024-06-08T11:21:36+00:00,60541,25.5,,,,,,
2024-06-08T11:21:37+00:00,60542,,57.8,,,,,
2024-06-08T11:21:38+00:00,60543,,,531.6,,,,
2024-06-08T11:21:53+00:00,60544,25.5,,,,,,
2024-06-08T11:21:54+00:00,60545,,57.8,,,,,
2024-06-08T11:21:55+00:00,60546,,,531.8,,,,
2024-06-08T11:22:10+00:00,60547,25.5,,,,,,
2024-06-08T11:22:11+00:00,60548,,57.8,,,,,
2024-06-08T11:22:12+00:00,60549,,,531.4,,,,
2024-06-08T11:22:27+00:00,60550,25.5,,,,,,
2024-06-08T11:22:28+00:00,60551,,57.8,,,,,
2024-06-08T11:22:29+00:00,60552,,,531.3,,,,
2024-06-08T11:22:45+00:00,60553,25.5,,,,,,
2024-06-08T11:22:46+00:00,60554,,57.8,,,,,
2024-06-08T11:22:47+00:00,60555,,,532.5,,,,
2024-06-08T11:23:02+00:00,60556,25.5,,,,,,
2024-06-08T11:23:03+00:00,60557,,57.8,,,,,
2024-06-08T11:23:04+00:00,60558,,,534.7,,,,
2024-06-08T11:23:19+00:00,60559,25.6,,,,,,
2024-06-08T11:23:20+00:00,60560,,57.8,,,,,
2024-06-08T11:23:21+00:00,60561,,,536.0,,,,
2024-06-08T11:23:36+00:00,60562,25.5,,,,,,
2024-06-08T11:23:37+00:00,60563,,57.8,,,,,
2024-06-08T11:23:38+00:00,60564,,,537.1,,,,
2024-06-08T11:23:54+00:00,60565,25.6,,,,,,
2024-06-08T11:23:55+00:00,60566,,57.8,,,,,
2024-06-08T11:23:56+00:00,60567,,,538.0,,,,
2024-06-08T11:24:11+00:00,60568,25.5,,,,,,
2024-06-08T11:24:12+00:00,60569,,57.8,,,,,
2024-06-08T11:24:13+00:00,60570,,,540.2,,,,
2024-06-08T11:24:28+00:00,60571,25.5,,,,,,
2024-06-08T11:24:29+00:00,60572,,57.8,,,,,
2024-06-08T11:24:30+00:00,60573,,,542.7,,,,
2024-06-08T11:24:45+00:00,60574,25.5,,,,,,
2024-06-08T11:24:46+00:00,60575,,57.8,,,,,
2024-06-08T11:24:47+00:00,60576,,,543.3,,,,
2024-06-08T11:25:03+00:00,60577,25.6,,,,,,
